incident_id,user_id,events,risk_score,risk_level,reason
INC-0215,user_030,"[{""event_id"": ""SAAS-00421"", ""timestamp"": ""2025-06-05T10:18:20"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-05 10:18 to 2025-06-05 10:18; indicators: Shadow IT (+30).
INC-0216,user_030,"[{""event_id"": ""CLOUD-01006"", ""timestamp"": ""2025-06-11T04:13:12"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.224.170"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01006"", ""timestamp"": ""2025-06-11T04:13:12"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.224.170"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01006"", ""timestamp"": ""2025-06-11T04:13:12"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.224.170"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-11 04:13 to 2025-06-11 04:13; indicators: Unusual Resource Access (+15), Unknown IP (+20), Unusual Access Time (+10). External IP context: 185.220.224.170. Resource context: s3://customer-exports."
INC-0217,user_030,"[{""event_id"": ""SAAS-00920"", ""timestamp"": ""2025-06-13T09:09:09"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-13 09:09 to 2025-06-13 09:09; indicators: Large Data Upload (+20).
INC-0218,user_030,"[{""event_id"": ""CLOUD-00206"", ""timestamp"": ""2025-06-17T17:18:36"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.2.189"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-17 17:18 to 2025-06-17 17:18; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0219,user_030,"[{""event_id"": ""SAAS-00286"", ""timestamp"": ""2025-06-19T09:15:29"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-19 09:15 to 2025-06-19 09:15; indicators: Shadow AI (+30).
INC-0220,user_030,"[{""event_id"": ""SAAS-00218"", ""timestamp"": ""2025-06-23T11:03:42"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-23 11:03 to 2025-06-23 11:03; indicators: Large Data Upload (+20).
INC-0221,user_030,"[{""event_id"": ""CLOUD-00368"", ""timestamp"": ""2025-06-28T10:55:59"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.221.182"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-28 10:55 to 2025-06-28 10:55; indicators: Unknown IP (+20). External IP context: 185.220.221.182. Resource context: aws:console.
INC-0222,user_031,"[{""event_id"": ""SAAS-00485"", ""timestamp"": ""2025-06-02T10:26:20"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-02 10:26 to 2025-06-02 10:26; indicators: Large Data Upload (+20).
INC-0223,user_031,"[{""event_id"": ""CLOUD-00538"", ""timestamp"": ""2025-06-05T08:29:43"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.3.41"", ""resource"": ""iam:access-key""}, {""event_id"": ""SAAS-00953"", ""timestamp"": ""2025-06-05T16:35:25"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",55,Medium,"2 related alerts from 2025-06-05 08:29 to 2025-06-05 16:35; indicators: Create Access Key (+25), Shadow AI (+30). Resource context: iam:access-key."
INC-0224,user_031,"[{""event_id"": ""SAAS-00971"", ""timestamp"": ""2025-06-08T10:27:07"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""SAAS-00535"", ""timestamp"": ""2025-06-08T11:16:08"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00647"", ""timestamp"": ""2025-06-08T17:56:38"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.136.104"", ""resource"": ""aws:console""}]",70,High,"3 related alerts from 2025-06-08 10:27 to 2025-06-08 17:56; indicators: Large Data Upload (+20), Shadow IT (+30), Unknown IP (+20). External IP context: 185.220.136.104. Resource context: aws:console."
INC-0225,user_031,"[{""event_id"": ""SAAS-00773"", ""timestamp"": ""2025-06-10T17:44:48"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00474"", ""timestamp"": ""2025-06-11T03:32:13"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.57.239"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00474"", ""timestamp"": ""2025-06-11T03:32:13"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.57.239"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00474"", ""timestamp"": ""2025-06-11T03:32:13"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.57.239"", ""resource"": ""s3://customer-exports""}]",65,High,"4 related alerts from 2025-06-10 17:44 to 2025-06-11 03:32; indicators: Large Data Upload (+20), Unknown IP (+20), Unusual Access Time (+10), Unusual Resource Access (+15). External IP context: 185.220.57.239. Resource context: s3://customer-exports."
INC-0226,user_031,"[{""event_id"": ""CLOUD-00719"", ""timestamp"": ""2025-06-16T15:17:11"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.241.113"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-16 15:17 to 2025-06-16 15:17; indicators: Unknown IP (+20). External IP context: 185.220.241.113. Resource context: aws:console.
INC-0227,user_031,"[{""event_id"": ""SAAS-00649"", ""timestamp"": ""2025-06-17T14:48:04"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-17 14:48 to 2025-06-17 14:48; indicators: Large Data Upload (+20).
INC-0228,user_031,"[{""event_id"": ""CLOUD-00942"", ""timestamp"": ""2025-06-19T22:52:35"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.3.112"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-19 22:52 to 2025-06-19 22:52; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0229,user_031,"[{""event_id"": ""SAAS-00705"", ""timestamp"": ""2025-06-22T10:44:16"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-22 10:44 to 2025-06-22 10:44; indicators: Shadow AI (+30).
INC-0230,user_031,"[{""event_id"": ""CLOUD-00157"", ""timestamp"": ""2025-06-27T14:49:30"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.3.180"", ""resource"": ""s3://customer-exports""}]",15,Low,1 related alerts from 2025-06-27 14:49 to 2025-06-27 14:49; indicators: Unusual Resource Access (+15). Resource context: s3://customer-exports.
INC-0231,user_032,"[{""event_id"": ""SAAS-00249"", ""timestamp"": ""2025-06-06T15:17:47"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-06 15:17 to 2025-06-06 15:17; indicators: Large Data Upload (+20).
INC-0232,user_032,"[{""event_id"": ""CLOUD-00329"", ""timestamp"": ""2025-06-09T17:29:30"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.4.181"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-09 17:29 to 2025-06-09 17:29; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0233,user_032,"[{""event_id"": ""CLOUD-01107"", ""timestamp"": ""2025-06-18T10:03:58"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.52.57"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-18 10:03 to 2025-06-18 10:03; indicators: Unknown IP (+20). External IP context: 185.220.52.57. Resource context: aws:console.
INC-0234,user_032,"[{""event_id"": ""SAAS-00638"", ""timestamp"": ""2025-06-20T16:42:29"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-20 16:42 to 2025-06-20 16:42; indicators: Shadow IT (+30).
INC-0235,user_032,"[{""event_id"": ""SAAS-00703"", ""timestamp"": ""2025-06-26T08:24:45"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-26 08:24 to 2025-06-26 08:24; indicators: Large Data Upload (+20).
INC-0236,user_033,"[{""event_id"": ""CLOUD-00736"", ""timestamp"": ""2025-06-01T14:33:37"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""10.10.1.217"", ""resource"": ""s3://finance-backups""}]",15,Low,1 related alerts from 2025-06-01 14:33 to 2025-06-01 14:33; indicators: Unusual Resource Access (+15). Resource context: s3://finance-backups.
INC-0237,user_033,"[{""event_id"": ""SAAS-00290"", ""timestamp"": ""2025-06-04T08:51:57"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-04 08:51 to 2025-06-04 08:51; indicators: Shadow IT (+30).
INC-0238,user_033,"[{""event_id"": ""CLOUD-00286"", ""timestamp"": ""2025-06-08T00:16:59"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.37"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-08 00:16 to 2025-06-08 00:16; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0239,user_033,"[{""event_id"": ""CLOUD-00190"", ""timestamp"": ""2025-06-09T00:04:31"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.102"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-09 00:04 to 2025-06-09 00:04; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0240,user_033,"[{""event_id"": ""SAAS-00709"", ""timestamp"": ""2025-06-17T11:25:39"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-17 11:25 to 2025-06-17 11:25; indicators: Shadow AI (+30).
INC-0241,user_033,"[{""event_id"": ""SAAS-00618"", ""timestamp"": ""2025-06-19T10:23:38"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-19 10:23 to 2025-06-19 10:23; indicators: Large Data Upload (+20).
INC-0242,user_033,"[{""event_id"": ""CLOUD-01151"", ""timestamp"": ""2025-06-20T02:54:57"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.222.86"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01151"", ""timestamp"": ""2025-06-20T02:54:57"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.222.86"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-01151"", ""timestamp"": ""2025-06-20T02:54:57"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.222.86"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-20 02:54 to 2025-06-20 02:54; indicators: Unusual Resource Access (+15), Unusual Access Time (+10), Unknown IP (+20). External IP context: 185.220.222.86. Resource context: s3://customer-exports."
INC-0243,user_033,"[{""event_id"": ""CLOUD-00447"", ""timestamp"": ""2025-06-20T15:11:38"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.158"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-20 15:11 to 2025-06-20 15:11; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0244,user_033,"[{""event_id"": ""CLOUD-00673"", ""timestamp"": ""2025-06-22T22:12:32"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""10.10.1.85"", ""resource"": ""aws:console""}]",10,Low,1 related alerts from 2025-06-22 22:12 to 2025-06-22 22:12; indicators: Unusual Access Time (+10). Resource context: aws:console.
INC-0245,user_033,"[{""event_id"": ""CLOUD-00905"", ""timestamp"": ""2025-06-24T12:52:57"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.1.43"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-24 12:52 to 2025-06-24 12:52; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0246,user_034,"[{""event_id"": ""SAAS-00887"", ""timestamp"": ""2025-06-01T15:26:15"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-01 15:26 to 2025-06-01 15:26; indicators: Shadow IT (+30).
INC-0247,user_034,"[{""event_id"": ""SAAS-00741"", ""timestamp"": ""2025-06-05T18:55:45"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-05 18:55 to 2025-06-05 18:55; indicators: Shadow AI (+30).
INC-0248,user_034,"[{""event_id"": ""CLOUD-00048"", ""timestamp"": ""2025-06-09T08:00:37"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.31.6"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-09 08:00 to 2025-06-09 08:00; indicators: Unknown IP (+20). External IP context: 185.220.31.6. Resource context: aws:console.
INC-0249,user_034,"[{""event_id"": ""SAAS-00622"", ""timestamp"": ""2025-06-16T16:34:26"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-16 16:34 to 2025-06-16 16:34; indicators: Shadow IT (+30).
INC-0250,user_034,"[{""event_id"": ""SAAS-00568"", ""timestamp"": ""2025-06-17T11:02:42"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-17 11:02 to 2025-06-17 11:02; indicators: Shadow IT (+30).
INC-0251,user_034,"[{""event_id"": ""CLOUD-00217"", ""timestamp"": ""2025-06-18T00:26:03"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.214.188"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00217"", ""timestamp"": ""2025-06-18T00:26:03"", ""alert_type"": ""Unusual Resource Access"", ""severity"": ""High"", ""source_ip"": ""185.220.214.188"", ""resource"": ""s3://customer-exports""}, {""event_id"": ""CLOUD-00217"", ""timestamp"": ""2025-06-18T00:26:03"", ""alert_type"": ""Unusual Access Time"", ""severity"": ""Medium"", ""source_ip"": ""185.220.214.188"", ""resource"": ""s3://customer-exports""}]",45,Medium,"3 related alerts from 2025-06-18 00:26 to 2025-06-18 00:26; indicators: Unknown IP (+20), Unusual Resource Access (+15), Unusual Access Time (+10). External IP context: 185.220.214.188. Resource context: s3://customer-exports."
INC-0252,user_035,"[{""event_id"": ""SAAS-00002"", ""timestamp"": ""2025-06-03T13:45:35"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""SAAS-00356"", ""timestamp"": ""2025-06-03T15:02:16"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",60,Medium,"2 related alerts from 2025-06-03 13:45 to 2025-06-03 15:02; indicators: Shadow AI (+30), Shadow IT (+30)."
INC-0253,user_035,"[{""event_id"": ""SAAS-00531"", ""timestamp"": ""2025-06-05T17:13:33"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-05 17:13 to 2025-06-05 17:13; indicators: Shadow AI (+30).
INC-0254,user_035,"[{""event_id"": ""CLOUD-00267"", ""timestamp"": ""2025-06-09T11:36:57"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.3.219"", ""resource"": ""iam:access-key""}]",25,Low,1 related alerts from 2025-06-09 11:36 to 2025-06-09 11:36; indicators: Create Access Key (+25). Resource context: iam:access-key.
INC-0255,user_035,"[{""event_id"": ""SAAS-00809"", ""timestamp"": ""2025-06-11T16:34:56"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00993"", ""timestamp"": ""2025-06-11T17:07:09"", ""alert_type"": ""Create Access Key"", ""severity"": ""High"", ""source_ip"": ""10.10.3.26"", ""resource"": ""iam:access-key""}]",45,Medium,"2 related alerts from 2025-06-11 16:34 to 2025-06-11 17:07; indicators: Large Data Upload (+20), Create Access Key (+25). Resource context: iam:access-key."
INC-0256,user_035,"[{""event_id"": ""SAAS-00602"", ""timestamp"": ""2025-06-20T09:26:18"", ""alert_type"": ""Shadow AI"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-20 09:26 to 2025-06-20 09:26; indicators: Shadow AI (+30).
INC-0257,user_035,"[{""event_id"": ""SAAS-01121"", ""timestamp"": ""2025-06-23T17:30:57"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}]",20,Low,1 related alerts from 2025-06-23 17:30 to 2025-06-23 17:30; indicators: Large Data Upload (+20).
INC-0258,user_036,"[{""event_id"": ""CLOUD-01015"", ""timestamp"": ""2025-06-01T11:27:27"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.45.12"", ""resource"": ""aws:console""}]",20,Low,1 related alerts from 2025-06-01 11:27 to 2025-06-01 11:27; indicators: Unknown IP (+20). External IP context: 185.220.45.12. Resource context: aws:console.
INC-0259,user_036,"[{""event_id"": ""SAAS-00523"", ""timestamp"": ""2025-06-04T14:20:36"", ""alert_type"": ""Shadow IT"", ""severity"": ""Medium"", ""source_ip"": null, ""resource"": null}]",30,Low,1 related alerts from 2025-06-04 14:20 to 2025-06-04 14:20; indicators: Shadow IT (+30).
INC-0260,user_036,"[{""event_id"": ""SAAS-01070"", ""timestamp"": ""2025-06-06T10:45:12"", ""alert_type"": ""Large Data Upload"", ""severity"": ""High"", ""source_ip"": null, ""resource"": null}, {""event_id"": ""CLOUD-00091"", ""timestamp"": ""2025-06-06T12:47:59"", ""alert_type"": ""Unknown IP"", ""severity"": ""Medium"", ""source_ip"": ""185.220.45.2"", ""resource"": ""aws:console""}]",40,Medium,"2 related alerts from 2025-06-06 10:45 to 2025-06-06 12:47; indicators: Large Data Upload (+20), Unknown IP (+20). External IP context: 185.220.45.2. Resource context: aws:console."
